"Word_Problem_ID" "stemsearchedterm" "Lemma" "Category" "Word_Problem"
"" "551" "he" "24" "masculine" "(690) A grocer buys twice as much black tea as green ,  giving two shillings a pound more for the green than the black  ;  he retails it when mixed at $s. a pound ,  and makes 25 per cent. on his outlay. What did he give for each sort of tea ?"
"" "551" "he" "43" "masculine" "(690) A grocer buys twice as much black tea as green ,  giving two shillings a pound more for the green than the black  ;  he retails it when mixed at $s. a pound ,  and makes 25 per cent. on his outlay. What did he give for each sort of tea ?"
"" "555" "he" "21" "masculine" "(694) A man hired a labourer to do a certain amount of work ,  on the agreement that for every day he worked he should have 2 shillings ,  but that for every day he absented himself he should lose ninepence. He worked twice as many days as he absented himself ,  and received on the whole £1. 19s. Find how long he was doing the work."
"" "555" "he" "23" "masculine" "(694) A man hired a labourer to do a certain amount of work ,  on the agreement that for every day he worked he should have 2 shillings ,  but that for every day he absented himself he should lose ninepence. He worked twice as many days as he absented himself ,  and received on the whole £1. 19s. Find how long he was doing the work."
"" "555" "he" "33" "masculine" "(694) A man hired a labourer to do a certain amount of work ,  on the agreement that for every day he worked he should have 2 shillings ,  but that for every day he absented himself he should lose ninepence. He worked twice as many days as he absented himself ,  and received on the whole £1. 19s. Find how long he was doing the work."
"" "555" "he" "36" "masculine" "(694) A man hired a labourer to do a certain amount of work ,  on the agreement that for every day he worked he should have 2 shillings ,  but that for every day he absented himself he should lose ninepence. He worked twice as many days as he absented himself ,  and received on the whole £1. 19s. Find how long he was doing the work."
"" "555" "he" "40" "masculine" "(694) A man hired a labourer to do a certain amount of work ,  on the agreement that for every day he worked he should have 2 shillings ,  but that for every day he absented himself he should lose ninepence. He worked twice as many days as he absented himself ,  and received on the whole £1. 19s. Find how long he was doing the work."
"" "555" "he" "47" "masculine" "(694) A man hired a labourer to do a certain amount of work ,  on the agreement that for every day he worked he should have 2 shillings ,  but that for every day he absented himself he should lose ninepence. He worked twice as many days as he absented himself ,  and received on the whole £1. 19s. Find how long he was doing the work."
"" "555" "he" "60" "masculine" "(694) A man hired a labourer to do a certain amount of work ,  on the agreement that for every day he worked he should have 2 shillings ,  but that for every day he absented himself he should lose ninepence. He worked twice as many days as he absented himself ,  and received on the whole £1. 19s. Find how long he was doing the work."
"" "559" "he" "54" "masculine" "(698) Three persons ,  A ,  B ,  and C ,  who can walk respectively at the rate of 3 ,  4 ,  and 5 miles per hour ,  start from the same place P at intervals of one hour. A starts first ,  and as soon as B has caught him up ,  B returns to the station P  ;  find where he will meet C."
"" "560" "he" "29" "masculine" "(699) A man has three vessels ,  P ,  Q ,  R ,  holding 1 ,  2 ,  4 gallons respectively  ;  P is empty ,  Q is full of water ,  R is full of wine. He fills P from Q ,  replenishes Q from R ,  and then empties P into R. When he has performed this operation twice ,  what will be the proportion of the wine in Q to the water in R ?"
"" "560" "he" "45" "masculine" "(699) A man has three vessels ,  P ,  Q ,  R ,  holding 1 ,  2 ,  4 gallons respectively  ;  P is empty ,  Q is full of water ,  R is full of wine. He fills P from Q ,  replenishes Q from R ,  and then empties P into R. When he has performed this operation twice ,  what will be the proportion of the wine in Q to the water in R ?"
"" "562" "he" "21" "masculine" "(702) A person spends f of his income in rent ,  f in household expenses ,  and — in dress. How much has he left ,  supposing his income is ^500 a year ?"
"" "563" "he" "43" "masculine" "(703) A person ,  who has £1900 Russian 4 per cent. stock ,  sells out at 104 ,  and devotes .£962. 13*. to the purchase of 3 per cent. Consols at 95 ,  and lends the rest of the sum realised on mortgage. What interest must he ask for his money ,  that his income may be the same as before ?"
"" "578" "he" "39" "masculine" "(718) A owes B ^2725 ,  and offers to pay him at a certain rate of discount instantly ,  instead of at the end of two years ,  when the debt will be due. B can place out the money ,  which he will receive ,  at 5 per cent. interest ,  and by that means gain .£25 on the transaction. At what rate is the discount calculated ?"
"" "580" "he" "17" "masculine" "(720) A man sells out of the 3I per cents ,  at 92* ,  and realises £18550  ;  if he invest one-fifth of the produce in the 4 per cents. at 96 ,  and the remainder in the 3 per cents. at 90 ,  find the alteration in his income."
"" "582" "he" "39" "masculine" "(723) A person buys a farm of 240 acres for .£6500 ,  and ,  after laying out money on repairs ,  lets it at 24 shillings per acre ,  getting a return of 3J per cent. for his money : how much did he expend on repairs ?"
"" "583" "he" "36" "masculine" "(724) A man having his property in a railway £100 stock ,  which is at 52! and pays a dividend of if per cent. ,  sells out and invests in the 3 per cents. at 95J. Will he increase or diminish his income ?"
"" "587" "he" "18" "masculine" "(728) A man allows his agent 5 per cent. on his gross income for collecting his rents ,  he spends f of his net income in assuring his own life ,  and these portions of his income are in consequence exempt from income-tax. The income-tax being $d. in the pound ,  and his income-tax amounting to £19. 19s. ,  find his gross income."
"" "588" "he" "31" "masculine" "(729) A man discounts a bill of .£180 drawn at 4 months at 60 per cent. per ann. ,  and insists on giving in part payment 5 dozen of wine ,  which he charges at 4 guineas a dozen ,  and a picture ,  which he charges at .£19. How much ready money does he pay ? If the cost to the man of the wine and the picture be only one-fourth of the sum he has charged for them ,  what is the real interest the man has been charging ?"
"" "588" "he" "42" "masculine" "(729) A man discounts a bill of .£180 drawn at 4 months at 60 per cent. per ann. ,  and insists on giving in part payment 5 dozen of wine ,  which he charges at 4 guineas a dozen ,  and a picture ,  which he charges at .£19. How much ready money does he pay ? If the cost to the man of the wine and the picture be only one-fourth of the sum he has charged for them ,  what is the real interest the man has been charging ?"
"" "588" "he" "51" "masculine" "(729) A man discounts a bill of .£180 drawn at 4 months at 60 per cent. per ann. ,  and insists on giving in part payment 5 dozen of wine ,  which he charges at 4 guineas a dozen ,  and a picture ,  which he charges at .£19. How much ready money does he pay ? If the cost to the man of the wine and the picture be only one-fourth of the sum he has charged for them ,  what is the real interest the man has been charging ?"
"" "588" "he" "72" "masculine" "(729) A man discounts a bill of .£180 drawn at 4 months at 60 per cent. per ann. ,  and insists on giving in part payment 5 dozen of wine ,  which he charges at 4 guineas a dozen ,  and a picture ,  which he charges at .£19. How much ready money does he pay ? If the cost to the man of the wine and the picture be only one-fourth of the sum he has charged for them ,  what is the real interest the man has been charging ?"
"" "593" "he" "19" "masculine" "(735) A man buys an article and sells it again so as to gain 5 per cent. If he had bought it at 5 per cent. less ,  and sold it for is. less ,  he would have gained 10 per cent. Find the cost price."
"" "593" "he" "34" "masculine" "(735) A man buys an article and sells it again so as to gain 5 per cent. If he had bought it at 5 per cent. less ,  and sold it for is. less ,  he would have gained 10 per cent. Find the cost price."
"" "594" "he" "13" "masculine" "(736) A man has £5000 stock in the 3 per cents. ,  which he sells ,  and invests the proceeds in the 3i per cents. at 87I. If the increase in his income be £$ ,  what is the price of the 3 per cents. ?"
"" "605" "he" "21" "masculine" "(747) A person invests .£5187. io*. in the 3 per cents ,  at 83 ,  and when they have risen to 85 ,  he transfers three-fifths of his capital to the 4 per cents. at 96 . find the alteration in his income."
"" "607" "he" "11" "masculine" "(749) A grocer buys two cwt. of tea  ;  the first he sells at 5 per cent. profit ,  and the second ,  which cost £1 more ,  at 12 per cent. profit. The difference in the retail price being 4d. per lb. ,  find the cost price of each cwt."
"" "613" "he" "30" "masculine" "(755) A man invests £ 14970 in the purchase of 3 per cents. at 90 ,  and of 3j per cents. at 97. His total income being  , £500 ,  how much did he invest in each stock ?"
"" "614" "he" "28" "masculine" "(756) A grocer mixes 18 pounds of coffee at is. i\d. a pound with 12 pounds of chicory at tfd. a pound : at what price must he sell the mixture to gain 25 per cent. ?"
"" "628" "he" "17" "masculine" "(770) By selling tea at $s. 4d. a pound ,  a grocer clears J of his outlay. He then raises the price to 6s. What does he clear per cent. by the latter price ?"
"" "628" "he" "26" "masculine" "(770) By selling tea at $s. 4d. a pound ,  a grocer clears J of his outlay. He then raises the price to 6s. What does he clear per cent. by the latter price ?"
"" "631" "he" "20" "masculine" "(773) A banker borrows money at 3! per cent. ,  and pays the interest at the end of the year  ;  he lends it out at 5 per cent. ,  but receives the interest half-yearly ,  and by this means gains £200 a year : how much does he borrow ?"
"" "631" "he" "45" "masculine" "(773) A banker borrows money at 3! per cent. ,  and pays the interest at the end of the year  ;  he lends it out at 5 per cent. ,  but receives the interest half-yearly ,  and by this means gains £200 a year : how much does he borrow ?"
"" "641" "he" "27" "masculine" "(783) A man ,  having bought a lot of goods for £150 ,  sells 5 at a loss of 4 per cent.  ;  by what increase per cent. must he raise that selling price ,  in order that ,  by selling the rest at the increased rate ,  he may gain 4 per cent. on the whole transaction ?"
"" "641" "he" "43" "masculine" "(783) A man ,  having bought a lot of goods for £150 ,  sells 5 at a loss of 4 per cent.  ;  by what increase per cent. must he raise that selling price ,  in order that ,  by selling the rest at the increased rate ,  he may gain 4 per cent. on the whole transaction ?"
"" "643" "he" "32" "masculine" "(785) A grocer sells one kind of tea at zs. 6d. a lb. ,  and loses 5 per cent. ,  and another kind at 3J. 4d. a lb. ,  and gains 14 per cent. He mixes the two together in equal proportions ,  and sells the mixture for 3s. a lb. What is now his gain per cent. ?"
"" "644" "he" "68" "masculine" "(786) A and B start at the same time from X to Y and from Y to X respectively ,  each walking at the rate of 3! miles an hour. After meeting B ,  A increases his rate to 3J miles an hour ,  and arrives at Y in 2 hours from this time. After meeting A ,  B reduces his rate to 3 miles an hour. In what time will he reach X ?"
"" "647" "he" "32" "masculine" "(789) A man having a flock of sheep sold 8 per cent. of them to A ,  90 to B ,  3j per cent. of the remainder to C ,  and 29 to D. He then had 550 left. How many had he at first?"
"" "647" "he" "40" "masculine" "(789) A man having a flock of sheep sold 8 per cent. of them to A ,  90 to B ,  3j per cent. of the remainder to C ,  and 29 to D. He then had 550 left. How many had he at first?"
"" "650" "he" "11" "masculine" "(792) A man buys 130 yards of a certain material ,  he sells half of it at a gain of 20 per cent. ,  and the remainder at a gain of 15 per cent. ,  and realised ^95. gs. 4\d. What was the cost price per yard ?"
